id,default,seniority,home,age,marital,job,expenses,income,assets,debt,amount,savings
427,1,9,rent,32,married,freelance,71,109,0,0,1135,2.00881
428,0,13,owner,43,married,fixed,60,95,3000,0,890,2.35955
429,0,29,rent,57,married,fixed,80,203,0,0,1100,6.70909
430,1,33,owner,59,married,fixed,45,114,10000,0,1200,2.76
431,0,3,rent,60,widow,freelance,54,186,0,0,850,7.45412
432,0,0,rent,25,single,fixed,51,155,0,0,800,7.8
433,0,5,parents,28,married,fixed,60,195,1800,0,1000,8.1
434,1,3,owner,40,married,freelance,75,246,2500,0,1300,7.89231
435,0,21,rent,36,married,fixed,86,113,0,0,950,1.36421
436,0,6,owner,27,married,freelance,60,290,4300,900,1500,7.072
437,1,1,other,33,married,freelance,75,103,0,0,1000,1.344
438,0,25,owner,44,married,fixed,45,125,2500,0,1200,4
439,0,5,rent,34,married,freelance,95,199,0,0,250,9.984
440,0,1,owner,28,married,fixed,45,133,5000,9000,700,-0.171429
441,0,1,owner,39,married,fixed,60,210,2000,0,700,12.8571
442,1,2,other,47,single,freelance,35,124,0,0,2150,1.98698
443,0,11,owner,28,married,fixed,45,78,4000,0,850,2.32941
444,0,1,rent,37,divorced,partime,55,200,15000,0,1100,4.74545
445,0,0,parents,20,married,freelance,45,100,0,0,1850,1.78378
446,1,2,rent,36,married,fixed,85,95,0,0,1340,0.358209
447,0,5,rent,28,married,fixed,63,183,0,0,1100,5.23636
448,0,2,parents,20,single,fixed,35,43,0,0,450,0.426667
449,0,7,priv,32,married,fixed,75,120,3000,3000,870,1.03448
450,1,3,parents,19,single,freelance,45,198,2500,0,1100,8.34545
451,1,2,rent,21,single,fixed,45,100,0,0,700,2.82857
452,0,3,rent,23,single,fixed,50,150,0,0,1000,3.6
453,0,10,owner,47,married,fixed,60,133,3000,0,360,7.3
454,0,10,owner,37,widow,others,45,110,3000,0,500,6.24
455,0,10,owner,51,married,fixed,60,202,2000,0,1400,6.08571
456,0,1,priv,31,married,fixed,60,140,2000,500,1100,1.63636
457,0,4,owner,49,married,fixed,45,123,5000,0,1450,3.22759
458,0,2,owner,27,married,fixed,45,275,8000,4500,1500,7.4
459,1,3,priv,34,married,fixed,75,200,2500,0,1350,5.55556
460,0,6,owner,28,single,freelance,35,180,7000,800,1500,5.48
461,1,0,owner,29,separated,fixed,35,55,4000,0,757,1.26816
462,0,1,owner,51,married,others,45,105,3000,0,1200,3
463,0,15,owner,34,married,fixed,75,146,5000,0,1400,3.04286
464,0,10,owner,42,married,fixed,75,100,6000,1500,1350,0.444444
465,1,2,rent,46,separated,fixed,49,136,0,0,1500,3.48
466,0,8,owner,40,married,fixed,60,90,4500,0,1100,1.63636
467,0,4,owner,32,married,freelance,60,144,6000,0,1100,4.58182
468,0,7,owner,26,married,fixed,60,116,3000,0,1400,2.4
469,0,17,owner,31,married,fixed,75,128,7000,4800,700,0.257143
470,0,10,owner,47,married,fixed,60,105,3000,0,850,2.85882
471,0,6,owner,45,married,fixed,90,125,3000,0,1050,1
472,0,0,other,26,married,partime,45,68,0,0,1200,1.15
473,0,1,owner,41,married,fixed,75,400,5500,0,1800,6.5
474,0,6,owner,31,married,fixed,60,251,3000,400,1000,8.976
475,0,2,rent,23,single,fixed,58,225,0,0,800,12.525
476,0,2,parents,34,single,fixed,35,140,0,0,1200,5.25
477,0,15,owner,34,separated,freelance,45,34,5000,0,900,-0.586667
478,0,7,rent,38,married,freelance,107,320,1500,0,1050,12.1714
479,0,0,owner,55,married,freelance,45,124,16000,0,900,3.16
480,0,1,rent,54,married,others,54,87,8000,0,1000,1.98
481,1,2,parents,24,single,freelance,35,161,0,0,1800,3.78
482,1,15,owner,37,married,others,90,90,5000,1800,1500,-0.72
483,1,0,rent,43,married,freelance,75,92,0,0,1400,0.728571
484,0,2,parents,26,married,fixed,60,110,10000,0,1300,1.84615
485,0,20,owner,59,married,freelance,60,87,3500,0,500,2.916
486,0,30,rent,54,married,fixed,54,93,0,0,1000,2.34
487,0,12,owner,27,married,fixed,45,110,5000,1300,450,5.54667
488,0,2,rent,28,single,fixed,43,81,0,0,1000,2.28
489,1,3,owner,53,married,fixed,45,98,3500,0,1350,2.35556
490,0,7,owner,48,married,freelance,60,155,4500,0,1400,4.07143
491,0,4,owner,30,married,fixed,60,167,3500,1000,800,5.82
492,0,14,priv,28,married,fixed,60,190,18000,0,1850,4.21622
493,0,10,owner,34,married,fixed,75,110,2500,300,1150,1.66957
494,1,3,owner,33,separated,freelance,35,76,6000,0,950,2.58947
495,1,12,rent,55,married,fixed,62,170,0,0,1800,3.6
496,1,20,owner,40,single,freelance,35,214,8500,400,750,8.4
497,0,5,parents,28,single,fixed,35,70,0,0,900,2.33333
498,1,2,owner,31,single,fixed,35,55,7500,0,800,1.5
499,1,30,parents,56,married,fixed,45,80,10000,0,1500,1.4
500,0,3,owner,38,married,partime,75,81,4000,0,1000,0.36
501,1,0,other,25,single,fixed,35,139,0,0,1200,4.16
502,0,0,rent,35,married,fixed,66,206,0,0,1500,4.48
503,1,5,other,41,separated,freelance,35,74,0,0,500,1.872
504,0,3,parents,31,single,fixed,35,120,0,0,1000,4.08
505,0,30,other,52,married,freelance,90,300,12000,0,1700,5.92941
506,0,13,priv,33,married,fixed,75,224,7000,0,1600,5.5875
507,0,0,rent,30,married,fixed,68,80,0,0,1000,0.72
508,1,3,owner,37,married,partime,90,166,3000,0,800,5.7
509,0,0,owner,54,married,partime,60,110,11500,0,1100,1.63636
510,1,7,parents,32,married,fixed,45,161,0,0,970,5.74021
511,0,4,owner,23,married,fixed,45,80,4000,0,1100,1.90909
512,0,10,owner,39,married,fixed,75,150,3000,0,500,3.6
513,1,1,rent,28,single,freelance,52,170,0,0,350,12.1371
514,0,2,parents,43,married,fixed,45,100,0,0,1500,2.2
515,0,30,rent,50,married,freelance,68,225,10000,0,1300,7.24615
516,0,3,rent,41,married,fixed,77,166,0,0,2200,2.42727
517,0,0,parents,27,single,fixed,45,200,5000,0,800,6.975
518,0,10,owner,25,married,fixed,45,110,3000,0,1500,1.82
519,0,4,rent,35,single,fixed,46,110,0,0,1000,2.304
520,0,1,owner,31,married,partime,45,160,4000,300,1200,5.6
521,0,13,parents,43,single,fixed,35,204,0,0,200,30.42
522,1,4,parents,28,married,partime,45,135,0,0,1350,4
523,0,1,parents,22,single,freelance,45,158,0,0,260,20.8615
524,0,8,owner,42,married,freelance,75,290,10000,0,1200,10.75
525,0,14,owner,41,married,fixed,60,100,6000,0,450,5.33333
526,0,6,owner,29,married,fixed,60,115,6000,2000,1250,1.68
527,0,1,owner,27,married,partime,45,149,2000,0,700,2.67429
528,0,16,owner,32,married,fixed,75,143,4000,0,650,6.27692
529,0,10,parents,27,married,fixed,60,150,0,0,1000,3.24
530,0,11,parents,37,single,fixed,35,199,10000,0,1100,7.15636
531,0,40,rent,59,married,fixed,59,142,0,0,1000,2.988
532,1,13,owner,52,married,fixed,75,80,4000,0,1300,0.207692
533,1,7,rent,25,married,fixed,69,93,0,0,250,3.456
534,0,3,parents,24,separated,fixed,45,113,0,0,850,2.88
535,0,13,parents,51,married,fixed,45,92,3000,500,1220,1.65246
536,0,7,owner,39,married,freelance,75,205,4000,0,1300,3.6
537,0,7,owner,33,single,fixed,35,210,6000,0,1700,6.17647
538,0,4,owner,31,married,fixed,60,256,3000,0,600,7.84
539,0,5,rent,30,married,freelance,101,260,0,0,1000,5.724
540,0,7,owner,24,married,fixed,45,106,2500,0,1200,3.05
541,0,10,owner,31,married,fixed,60,160,4500,0,450,10.6667
542,0,16,owner,39,married,fixed,60,148,3500,0,750,7.04
543,0,2,owner,42,married,fixed,75,220,3500,0,1500,3.48
544,0,6,owner,37,married,freelance,75,63,4000,50,800,-0.5625
545,0,3,owner,38,married,fixed,75,106,8500,0,2375,0.469895
546,1,16,owner,42,married,fixed,75,81,3500,0,870,0.413793
547,1,1,parents,23,single,fixed,35,100,0,0,1210,3.22314
548,1,0,other,40,married,fixed,75,260,2500,0,1500,7.4
549,0,12,owner,36,married,fixed,60,243,6000,0,600,7.32
550,0,1,rent,27,single,fixed,44,88,0,0,1000,2.64
551,0,40,owner,60,married,freelance,75,186,8000,0,900,2.96
552,0,30,owner,45,married,fixed,75,105,10000,2400,830,0.346988
553,0,5,owner,65,married,freelance,75,80,30000,2000,700,-1.02857
554,0,10,priv,40,married,fixed,60,154,1500,0,825,6.83636
555,1,13,rent,40,separated,freelance,64,35,2500,0,1920,-0.90625
556,0,3,rent,33,married,fixed,66,63,2000,0,800,-0.18
557,1,0,other,28,married,others,45,297,8000,0,1360,6.67059
558,1,1,rent,33,married,fixed,91,161,0,0,1700,2.47059
559,0,25,owner,51,separated,freelance,35,200,5000,0,1700,3.49412
560,0,11,priv,31,married,fixed,45,140,4000,0,700,6.51429
561,0,7,owner,36,married,fixed,90,125,20000,0,375,1.12
562,0,4,parents,23,single,fixed,35,78,3000,0,500,2.064
563,1,5,other,33,single,fixed,35,57,0,0,1000,1.32
564,0,31,rent,51,married,fixed,135,300,0,0,1000,9.9
565,1,0,other,31,married,freelance,60,66,0,0,1400,0.257143
566,0,10,owner,32,married,freelance,75,202,2100,0,900,5.08
567,0,16,owner,50,married,fixed,90,175,21500,1950,1100,2.85818
568,0,19,owner,52,married,freelance,45,150,15000,0,1420,2.66197
569,0,0,parents,34,single,others,45,158,2000,0,1020,6.64706
570,1,3,other,25,single,fixed,45,92,0,0,900,1.88
571,0,1,owner,28,married,partime,45,123,4000,1978,1100,2.54051
572,1,1,rent,36,married,freelance,88,125,0,0,1500,1.184
573,1,0,owner,27,married,partime,45,113,3000,1500,1200,2.65
574,0,2,owner,26,married,freelance,45,167,4000,0,340,8.61176
575,1,4,rent,24,married,fixed,75,148,0,0,900,2.92
576,1,0,priv,47,married,partime,75,156,2000,200,600,7.9
577,0,13,owner,40,married,fixed,60,123,4000,0,900,3.36
578,1,1,owner,42,married,partime,120,143,5500,2000,1160,0.155172
579,1,17,rent,52,married,fixed,93,180,0,0,1200,3.48
580,1,0,other,26,single,others,35,92,0,0,1200,2.85
581,0,5,rent,45,married,others,90,150,10000,0,1100,1.96364
582,0,17,owner,47,married,fixed,60,92,4500,0,1100,1.74545
583,0,8,owner,25,married,fixed,45,139,4000,1300,1450,3.35172
584,0,0,owner,50,married,fixed,75,250,15500,0,1000,10.5
585,0,5,owner,44,married,fixed,75,315,13000,0,500,2.88
586,1,8,owner,48,married,fixed,35,121,3000,0,400,7.74
587,0,3,owner,19,single,fixed,35,180,4000,0,800,8.7
588,0,18,owner,48,married,fixed,105,129,3000,0,780,1.47692
589,0,22,owner,46,married,fixed,90,214,8000,0,1120,6.64286
590,0,12,owner,50,married,fixed,45,99,5000,0,1100,2.94545
591,0,12,parents,30,married,freelance,75,110,0,0,800,1.575
592,1,13,priv,30,married,fixed,75,85,3500,0,1100,0.545455
593,0,3,owner,39,married,fixed,90,138,7000,0,500,1.728
594,0,1,owner,27,married,fixed,60,93,4000,0,1000,1.98
595,0,29,owner,52,married,fixed,75,100,3000,0,1100,1.36364
596,0,1,rent,42,married,freelance,76,160,0,0,1200,3.36
597,1,3,other,22,married,fixed,45,215,0,0,1470,4.16327
598,0,23,parents,43,single,fixed,35,90,3500,0,1050,3.14286
599,0,20,owner,36,married,fixed,90,464,5000,0,2000,6.732
600,0,5,priv,23,married,fixed,35,167,7000,2160,1650,4.01455
601,0,3,rent,40,married,fixed,84,86,0,0,1000,0.12
602,1,1,priv,50,married,freelance,60,125,5000,3000,360,2.33333
603,0,15,owner,52,married,fixed,105,274,8000,0,300,20.28
604,0,10,owner,38,married,fixed,75,135,5500,1440,690,2.37913
605,1,0,parents,35,married,fixed,60,300,0,0,1400,8.22857
606,1,9,owner,34,married,freelance,75,300,4000,300,1000,13.32
607,0,9,rent,34,married,fixed,103,128,0,0,500,3
608,0,25,owner,49,married,freelance,90,90,4000,0,300,0
609,1,19,owner,37,single,fixed,35,115,10000,6000,1500,0.8
610,0,10,rent,33,married,fixed,56,107,0,0,600,5.1
611,0,10,owner,34,married,freelance,75,300,11000,0,1000,13.5
612,0,10,owner,42,married,freelance,105,230,30000,5000,1200,3
613,0,4,owner,32,married,fixed,45,122,4000,1,500,3.69552
614,0,1,parents,19,single,partime,35,43,0,0,425,0.677647
615,0,1,owner,45,married,freelance,90,250,4000,0,1700,4.51765
616,0,19,parents,41,married,freelance,90,190,500,0,500,2.4
617,0,6,owner,25,married,freelance,45,100,3500,2500,950,1.89474
618,0,2,rent,19,single,freelance,60,246,20500,0,1370,6.51679
619,1,11,rent,59,married,fixed,69,85,0,0,850,0.677647
620,0,20,rent,56,married,fixed,77,173,0,0,1100,3.14182
621,0,18,rent,42,married,freelance,75,150,0,0,1000,3.6
622,1,0,parents,38,married,partime,90,86,5000,0,1600,-0.15
623,0,0,parents,22,single,partime,45,183,4000,0,1150,7.2
624,1,1,rent,44,separated,others,55,100,0,0,675,2.4
625,0,1,owner,31,married,fixed,60,94,2500,0,900,2.26667
626,0,25,owner,49,married,fixed,60,150,6000,0,650,6.64615
627,0,15,rent,55,married,freelance,74,140,0,0,1000,3.96
628,1,21,rent,55,widow,fixed,56,107,0,0,1100,2.78182
629,0,10,priv,38,married,fixed,60,117,4030,0,950,2.16
630,0,12,owner,60,married,fixed,60,230,12000,0,950,10.7368
631,1,10,rent,58,divorced,freelance,82,470,0,0,1350,17.2444
632,0,20,other,39,married,fixed,60,102,0,0,650,2.32615
633,0,10,owner,34,married,fixed,75,210,6000,0,900,9
634,0,1,parents,21,single,partime,35,42,0,0,1100,0.381818
635,0,5,rent,37,single,fixed,48,130,0,0,600,8.2
636,1,2,priv,25,married,partime,45,90,3000,2000,800,1.5
637,0,15,parents,39,single,fixed,60,120,0,0,900,2.4
638,0,1,parents,22,married,fixed,60,117,0,0,1100,3.10909
639,0,11,owner,35,married,fixed,75,160,4000,0,700,3.64286
640,0,3,rent,50,married,partime,69,90,0,0,1300,0.969231
641,1,2,other,49,married,others,45,50,0,0,1600,0.1125
642,0,15,owner,30,married,freelance,75,100,27000,5000,900,-1.33333
643,0,13,owner,32,married,fixed,75,182,5000,2500,1300,3.78462
644,1,11,rent,37,single,fixed,74,135,0,0,1400,2.61429
645,0,2,owner,24,married,partime,45,67,4100,2800,1400,-0.257143
646,0,32,owner,63,married,freelance,45,167,90000,0,1000,2.928
647,1,1,owner,25,married,partime,60,137,2700,1900,1150,3.02609
648,0,3,rent,23,married,fixed,59,140,0,0,1300,3.36462
649,1,1,parents,22,single,fixed,35,85,0,0,1950,1.53846
650,0,37,owner,52,married,fixed,45,324,7000,0,1550,10.8
651,1,11,rent,39,married,freelance,60,77,0,0,250,1.224
652,1,0,owner,29,married,fixed,45,100,4500,0,1200,2.75
653,1,5,rent,43,single,freelance,39,42,0,0,1600,0.1125
654,0,4,owner,35,married,fixed,60,251,6500,4000,1000,9.06
655,0,1,parents,27,single,fixed,35,180,0,0,1000,8.7
656,1,10,parents,34,married,freelance,60,400,12000,0,2075,9.83133
657,0,20,rent,39,married,fixed,91,158,0,0,380,6.34737
658,0,1,owner,51,married,fixed,75,300,6000,0,1450,5.58621
659,0,15,rent,35,separated,fixed,44,90,9000,0,400,1.38
660,0,12,owner,33,married,freelance,90,146,15000,0,1150,2.92174
661,0,0,owner,30,married,fixed,75,255,4000,0,1500,7.2
662,0,5,owner,25,single,freelance,35,250,14000,0,1400,9.21429
663,0,6,owner,53,married,freelance,45,50,16000,0,1000,0.3
664,0,6,rent,26,married,fixed,60,150,0,0,1200,4.5
665,0,1,owner,61,married,freelance,45,232,97000,2900,1200,7.9
666,0,35,other,63,widow,fixed,35,190,0,0,750,12.4
667,0,9,rent,30,married,fixed,63,178,0,0,1680,4.10714
668,0,12,owner,43,married,fixed,75,254,14000,2900,1200,7.5
669,0,20,rent,35,single,fixed,56,110,0,0,1000,3.24
670,1,15,owner,49,married,freelance,75,70,3572,1728,1650,-0.486109
671,1,3,rent,34,married,fixed,85,100,0,0,1000,0.9
672,0,2,owner,26,married,fixed,60,137,4000,350,1200,3.675
673,0,4,rent,41,married,freelance,90,258,10000,0,1300,5.42769
674,0,10,owner,30,married,fixed,60,242,7500,0,1550,7.04516
675,0,9,owner,51,married,fixed,90,85,4000,0,1380,-0.217391
676,1,35,owner,51,married,freelance,45,179,11700,0,1300,3.71077
677,0,1,rent,40,married,fixed,58,125,0,0,700,3.44571
678,0,30,parents,53,married,freelance,90,500,0,0,600,16.4
679,0,12,other,33,married,fixed,60,140,0,0,1650,2.90909
680,1,1,rent,24,married,fixed,52,70,0,0,1200,0.9
681,0,3,rent,25,married,fixed,60,150,0,0,700,7.71429
682,1,15,owner,44,married,fixed,90,245,4000,0,375,14.88
683,0,2,owner,33,married,freelance,75,193,5000,0,1150,6.15652
684,0,4,parents,27,single,fixed,35,110,0,0,370,4.86486
685,0,4,rent,24,married,fixed,52,70,0,0,1000,1.08
686,0,2,rent,32,married,partime,87,115,2000,0,1250,1.344
687,1,6,parents,32,single,fixed,35,85,0,0,1100,2.18182
688,0,6,rent,36,single,fixed,85,400,0,0,1000,18.9
689,0,6,parents,27,single,fixed,35,130,0,0,1600,3.5625
690,0,15,rent,55,married,freelance,102,120,20000,0,1150,0.281739
691,0,1,rent,39,married,fixed,130,250,0,0,1900,3.78947
692,0,16,owner,36,married,fixed,75,108,4000,0,500,3.168
693,0,12,owner,38,married,freelance,75,225,4500,900,1000,8.46
694,1,2,owner,37,married,partime,105,300,5000,0,1000,7.02
695,0,20,owner,36,married,fixed,75,250,2500,0,1350,7.77778
696,0,2,owner,49,single,freelance,35,150,32000,0,800,3.45
697,1,4,owner,27,married,freelance,75,156,3000,2000,900,3.25333
698,1,15,rent,37,married,fixed,107,319,0,0,1800,7.06667
699,1,20,rent,49,married,fixed,85,100,0,0,1420,0.633803
700,0,4,rent,28,single,fixed,40,51,0,0,300,0.44
701,0,12,owner,27,married,fixed,45,145,3500,0,1000,6
702,0,10,rent,47,single,fixed,52,168,6000,0,850,6.55059
703,0,1,rent,44,married,fixed,65,54,0,0,1550,-0.425806
704,0,3,rent,29,married,fixed,85,100,0,0,1000,0.72
705,0,12,parents,35,married,fixed,60,115,0,0,1000,3.3
706,1,0,owner,47,separated,freelance,35,209,20000,4000,900,3.57333
707,0,10,owner,31,married,fixed,60,180,7500,1200,1000,5.184
708,1,3,parents,23,single,fixed,35,63,0,0,800,2.1
709,0,5,owner,46,married,fixed,60,130,4000,0,950,3.53684
710,0,20,owner,50,married,fixed,60,170,6000,0,1300,5.07692
711,0,3,owner,26,single,fixed,35,157,7000,0,1200,4.88
712,1,0,other,36,single,freelance,35,79,0,0,1250,1.2672
713,1,9,owner,28,married,fixed,90,64,1750,0,1055,-1.47867
714,1,0,other,36,married,partime,45,99,0,0,1400,2.31429
715,0,0,owner,61,widow,others,35,35,4000,200,650,-0.147692
716,0,15,other,46,married,fixed,75,150,18000,0,1400,1.28571
717,0,4,owner,25,married,fixed,45,65,2000,0,350,0.685714
718,0,5,parents,22,single,fixed,35,100,0,0,1000,2.34
719,0,11,rent,38,married,fixed,91,160,0,0,600,6.9
720,1,20,other,57,married,others,60,215,11000,0,1600,5.8125
721,0,4,owner,26,married,fixed,75,112,4000,0,750,2.368
722,1,2,other,24,married,partime,45,126,0,0,1450,3.35172
723,0,14,owner,51,married,fixed,90,150,3500,0,950,3.78947
724,0,4,owner,26,single,fixed,35,136,2500,0,450,5.38667
725,0,10,owner,46,widow,freelance,45,123,3500,0,1100,4.25455
726,1,12,owner,37,married,fixed,90,80,5000,0,1600,-0.375
727,0,6,owner,55,married,freelance,45,72,16000,0,1760,0.736364
728,0,14,priv,38,married,fixed,60,110,8000,400,450,6.13333
729,1,5,rent,24,married,fixed,56,111,0,0,1000,3.3
730,1,5,parents,27,single,partime,35,60,0,0,500,1.8
731,1,0,other,43,married,fixed,75,184,0,0,1400,3.73714
732,1,0,other,52,married,fixed,45,104,0,0,1400,2.52857
733,1,30,owner,57,married,freelance,75,290,42,0,350,11.0571
734,1,1,priv,36,single,fixed,35,173,7700,0,1000,6.624
735,0,20,owner,62,married,fixed,60,125,5000,0,500,2.34
736,0,2,parents,19,single,partime,35,60,0,0,530,1.13208
737,0,0,priv,32,married,partime,75,160,6000,0,1200,4.25
738,1,3,rent,43,married,partime,73,126,0,0,1300,1.95692
739,0,6,owner,34,married,fixed,60,148,9000,4090,500,3.3912
740,0,11,owner,34,married,fixed,75,170,3500,435,1500,2.9008
741,0,6,rent,34,married,fixed,68,230,0,0,500,7.776
742,0,9,owner,30,married,freelance,60,166,4000,1500,1350,4.04444
743,1,9,owner,40,separated,fixed,35,67,1600,0,800,2.4
744,1,2,rent,42,single,fixed,35,190,0,0,1900,4.89474
745,0,18,owner,49,married,fixed,60,80,15000,0,800,0.9
746,1,10,rent,40,married,partime,66,60,0,0,500,-0.576
747,0,1,parents,24,single,fixed,35,91,0,0,900,3.73333
748,0,0,parents,35,single,partime,35,96,0,0,350,2.09143
749,0,3,parents,36,married,fixed,75,180,0,0,1200,5.25
750,0,40,owner,62,married,freelance,60,130,15000,0,250,6.72
751,0,4,owner,24,married,partime,45,67,4000,2000,1000,0.12
752,1,14,owner,44,married,fixed,75,100,3500,0,1210,1.23967
753,0,5,owner,57,married,fixed,60,830,18000,0,2000,23.1
754,0,11,owner,25,married,fixed,45,125,2500,700,1300,3.36923
755,0,1,owner,30,married,freelance,60,30,4000,0,900,-1.6
756,1,6,rent,65,married,others,69,237,0,0,1571,5.13304
757,0,13,parents,32,married,fixed,60,152,0,0,900,6.13333
758,0,2,owner,43,married,fixed,60,95,3000,0,300,2.8
759,0,10,rent,48,married,fixed,74,139,5000,0,300,6.5
760,1,0,parents,25,single,freelance,45,145,7000,0,1700,2.82353
761,1,0,other,36,married,freelance,45,300,30000,0,3000,3.06
762,0,12,owner,47,married,fixed,60,135,2500,0,550,3.27273
763,0,4,parents,22,single,fixed,35,80,0,0,1200,2.25
764,0,22,owner,47,married,fixed,60,100,2250,0,450,3.2
765,1,4,owner,42,married,fixed,45,275,4800,1200,2400,0.545
766,1,2,owner,40,married,fixed,90,250,9000,7000,1250,3.456
767,0,3,owner,40,married,fixed,75,125,3500,0,800,2.25
768,1,18,owner,43,married,fixed,90,100,3500,0,1400,0.342857
769,1,4,rent,38,married,fixed,118,130,0,0,900,0.8
770,0,14,other,41,married,fixed,75,131,0,0,1200,2.8
771,0,4,owner,55,married,freelance,60,350,13000,3000,1700,9.17647
772,0,5,parents,32,married,freelance,60,538,0,0,1400,20.4857
773,0,3,parents,42,married,freelance,75,276,1500,0,750,4.824
774,0,3,parents,23,single,fixed,35,107,0,0,700,6.17143
775,1,7,rent,41,married,freelance,45,105,0,0,1100,3.27273
776,0,15,owner,50,widow,fixed,45,156,9800,0,700,9.51429
777,0,18,owner,49,married,fixed,90,110,5200,600,1350,0.622222
778,0,27,owner,62,married,fixed,60,260,4000,500,800,11.7
